,0,1,2,3,4,5,6
234,-0.08367741,-0.068796985,-0.10237775,-0.042540032,-0.14228758,-0.12211261,-0.114265464
235,-0.0659361,0.0013300972,-0.09978981,-0.027133327,-0.11065067,-0.112137444,-0.09733044
236,-0.07190642,-0.0034423834,-0.07816366,-0.027653746,-0.113768235,-0.10542456,-0.08194526
237,-0.0816969,-0.02514138,-0.07298757,-0.041193753,-0.12737851,-0.10774658,-0.08089701
238,-0.09816217,-0.062228385,-0.08139169,-0.06616181,-0.14921243,-0.11979116,-0.090422824
239,-0.085727006,-0.041109078,-0.07682924,-0.059601814,-0.13548265,-0.111397125,-0.07673161
240,-0.10251361,-0.090198845,-0.08208108,-0.081863046,-0.16068052,-0.12336535,-0.08881457
241,-0.06643751,-0.026928045,-0.06773943,-0.05048509,-0.12063037,-0.09873898,-0.058515426
242,-0.019377377,0.04523014,-0.020986741,0.0059443833,-0.070202075,-0.055174015,-0.0066190856
243,0.03725121,0.12804744,0.03879916,0.07343463,-0.0136148315,-0.0003134776,0.05705488
244,0.12785485,0.26125562,0.1273584,0.17796001,0.07689721,0.08466871,0.15593205
245,0.1827728,0.3123424,0.20329446,0.24732086,0.118552715,0.14572528,0.22057822
246,0.23508273,0.36091954,0.26150584,0.3027547,0.1577269,0.197885,0.27755007
247,0.2969331,0.42565992,0.32390958,0.36651802,0.2091596,0.25620916,0.34562626
248,0.32936797,0.4370397,0.36884323,0.40141118,0.22666836,0.29321352,0.38414398
249,0.3617427,0.45359555,0.4027862,0.4302413,0.24750346,0.3241202,0.41852742
250,0.39936513,0.4847602,0.43766463,0.4635746,0.27707484,0.35717312,0.46082592
251,0.46569243,0.56174713,0.49790242,0.52833295,0.33825907,0.41158733,0.5303889
252,0.4821973,0.55441844,0.53171057,0.55021805,0.34198162,0.43699452,0.55121833
253,0.44585887,0.46413988,0.5119309,0.5094154,0.2900296,0.41427904,0.5106678
254,0.43575823,0.4305313,0.48578125,0.4810838,0.27547255,0.3960618,0.49369156
255,0.45923463,0.46076205,0.48873523,0.49265552,0.30146742,0.40558526,0.5153347
256,0.40566406,0.36022893,0.45343903,0.43789804,0.23742308,0.36845872,0.45873258
257,0.36039054,0.28717318,0.39432368,0.37217987,0.18913229,0.31895417,0.4046936
258,0.3587037,0.29719874,0.36509186,0.35362047,0.19285324,0.29989153,0.3977288
259,0.34071425,0.28026795,0.34583586,0.3337232,0.1765053,0.28097078,0.3811538
260,0.34748173,0.30349845,0.34339395,0.33736932,0.18851155,0.28090435,0.3874834
261,0.3731187,0.35543525,0.36401337,0.36625886,0.21957444,0.3006901,0.4170991
262,0.39341375,0.39034158,0.3909737,0.39530343,0.2405367,0.3223223,0.4421121
263,0.4193103,0.42913795,0.42112115,0.42760867,0.26544788,0.34678212,0.4709804
264,0.41856977,0.41846627,0.43292356,0.43315756,0.25835824,0.353373,0.47156253
265,0.41152295,0.39836195,0.4296155,0.4253295,0.24647458,0.34963405,0.46246472
266,0.40668198,0.38452905,0.42232746,0.41652876,0.23893099,0.3444805,0.45534867
267,0.40430444,0.37769812,0.41666168,0.4107433,0.2356642,0.34120023,0.4516219
268,0.3882594,0.3490806,0.40264565,0.3924334,0.21751782,0.3285125,0.43330675
269,0.42070815,0.40735897,0.41822,0.41968167,0.25688538,0.34790385,0.46672592
270,0.49994725,0.5344988,0.48949975,0.50492233,0.3433677,0.40879476,0.5525048
271,0.5056499,0.52825165,0.5281825,0.53212553,0.3405546,0.43463388,0.5633365
272,0.48053765,0.47352493,0.518014,0.5091531,0.30710742,0.42286202,0.53535277
273,0.48353335,0.47141695,0.50913334,0.5027966,0.30942312,0.41964072,0.53572845
274,0.47127885,0.44660303,0.49661842,0.48825014,0.2945274,0.4093805,0.5235699
275,0.4474996,0.40551785,0.47238547,0.45952588,0.2681327,0.38840446,0.49657997
276,0.3990523,0.3255573,0.42466363,0.4022647,0.21529953,0.34563076,0.44225422
277,0.3854062,0.3142591,0.38959166,0.37353134,0.20568764,0.32035697,0.42347297
278,0.35037312,0.26498982,0.3544393,0.33396345,0.17066653,0.28848594,0.3848875
279,0.28767306,0.17213051,0.29289776,0.26099193,0.10629164,0.23201886,0.3155175
280,0.23794317,0.1089049,0.2274341,0.19410725,0.05935239,0.17700604,0.25662154
281,0.2331589,0.13044064,0.19963829,0.18036348,0.06598423,0.15908939,0.24753353
282,0.30946472,0.28784832,0.2556446,0.26450855,0.16345967,0.21453771,0.33196416
283,0.40564388,0.45342904,0.36602214,0.38862693,0.27023897,0.30332524,0.44582614
284,0.4863249,0.570702,0.47481287,0.49917966,0.34745407,0.3872725,0.54094315
285,0.5671397,0.6757888,0.57555056,0.6015523,0.4222362,0.46675277,0.63486785
286,0.6399093,0.7505448,0.6633159,0.6882254,0.48158225,0.5367226,0.7112799
287,0.6608751,0.73923194,0.70459205,0.7184085,0.48413178,0.56715953,0.72871786
288,0.6732461,0.7241539,0.7180248,0.7263668,0.48547447,0.5794634,0.73732626
289,0.7796922,0.8682344,0.78334165,0.8202503,0.5941479,0.6382864,0.8400452
290,0.8258798,0.894087,0.84424263,0.88292307,0.61944896,0.68802255,0.8798027
291,0.86024654,0.91220963,0.8793995,0.92177856,0.6414839,0.7191573,0.90973026
292,0.9239939,0.9861594,0.930543,0.9872925,0.7004477,0.7660255,0.9694467
293,0.9353452,0.96379256,0.9577728,1.0123923,0.6955467,0.7900338,0.97603256
294,0.94248813,0.94606453,0.9665994,1.019749,0.6988416,0.8012143,0.9804983
295,0.9369825,0.9125439,0.9635326,1.0124947,0.6923932,0.8036496,0.9740309
296,0.84126526,0.7492842,0.89970803,0.9157329,0.59633356,0.7523148,0.8819033
297,0.7740825,0.6522229,0.81784755,0.8242626,0.5419936,0.694649,0.82106656
298,0.7010846,0.5461558,0.7359387,0.7323296,0.47590092,0.63598627,0.74950886
299,0.5674965,0.34410626,0.605418,0.57415324,0.33887568,0.527139,0.6116849
300,0.4506942,0.18629631,0.45242506,0.41152525,0.22397554,0.40219358,0.48368856
301,0.307091,-0.019132007,0.28477976,0.22068933,0.0781548,0.25868037,0.32605332
302,0.20368615,-0.13972281,0.12459306,0.06152605,-0.018381545,0.12861699,0.19877099
303,0.0735927,-0.30625498,-0.028939689,-0.11023843,-0.14458916,-0.010352455,0.053340983
304,-0.06526375,-0.48413327,-0.19939357,-0.3006627,-0.28080997,-0.16193393,-0.10271344
